"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"106" "Scleria.ciliata_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "ROC" 515.5 88.618 81.494 0.919 0.814 NA
"107" "Scleria.ciliata_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "KAPPA" 536 85.908 83.604 0.675 0.442 NA
"108" "Scleria.ciliata_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "BOYCE" 512 88.618 81.006 0.992 0.965 NA
"109" "Scleria.ciliata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "TSS" 587 68.835 76.461 0.453 0.429 NA
"110" "Scleria.ciliata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "ROC" 586.5 68.835 76.461 0.77 0.762 NA
"111" "Scleria.ciliata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "KAPPA" 587 68.835 76.461 0.446 0.418 NA
"112" "Scleria.ciliata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "BOYCE" 683 57.453 85.065 0.878 0.617 NA
"113" "Scleria.ciliata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "TSS" 556 66.938 75 0.419 0.447 NA
"114" "Scleria.ciliata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "ROC" 553.5 67.48 74.838 0.775 0.787 NA
"115" "Scleria.ciliata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "KAPPA" 556 66.938 75 0.412 0.434 NA
"116" "Scleria.ciliata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "BOYCE" 546 67.48 73.214 0.992 0.974 NA
"117" "Scleria.ciliata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "TSS" 545 65.854 70.779 0.373 0.467 NA
"118" "Scleria.ciliata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "ROC" 547.5 65.854 71.591 0.753 0.799 NA
"119" "Scleria.ciliata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "KAPPA" 545 65.854 70.779 0.363 0.441 NA
"120" "Scleria.ciliata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "BOYCE" 563 61.518 73.052 0.983 0.943 NA
"121" "Scleria.ciliata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "TSS" 494 61.388 83.377 0.448 NA NA
"122" "Scleria.ciliata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "ROC" 494 61.388 83.377 0.8 NA NA
"123" "Scleria.ciliata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "KAPPA" 494 61.388 83.377 0.458 NA NA
"124" "Scleria.ciliata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "BOYCE" 472 63.341 79.61 0.996 NA NA
"125" "Scleria.ciliata_PA1_allRun_RF" "PA1" "allRun" "RF" "TSS" 435 100 98.701 0.987 NA NA
"126" "Scleria.ciliata_PA1_allRun_RF" "PA1" "allRun" "RF" "ROC" 435 100 98.701 1 NA NA
"127" "Scleria.ciliata_PA1_allRun_RF" "PA1" "allRun" "RF" "KAPPA" 490 98.915 99.481 0.986 NA NA
"128" "Scleria.ciliata_PA1_allRun_RF" "PA1" "allRun" "RF" "BOYCE" 451 99.566 98.961 0.998 NA NA
"129" "Scleria.ciliata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "TSS" 502 89.154 77.792 0.669 NA NA
"130" "Scleria.ciliata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "ROC" 500.5 89.588 77.662 0.904 NA NA
"131" "Scleria.ciliata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "KAPPA" 525 85.466 80.649 0.638 NA NA
"132" "Scleria.ciliata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "BOYCE" 489 89.805 75.974 0.998 NA NA
