"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"85" "Scleria.iostephana_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "TSS" 508 75.926 87.282 0.632 0.448 NA
"86" "Scleria.iostephana_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "ROC" 505.5 75.926 87.282 0.878 0.84 NA
"87" "Scleria.iostephana_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "KAPPA" 826 70.37 88.755 0.373 0.255 NA
"88" "Scleria.iostephana_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "BOYCE" 638 70.37 88.621 0.575 0.231 NA
"89" "Scleria.iostephana_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "TSS" 444 87.037 72.155 0.592 0.525 NA
"90" "Scleria.iostephana_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "ROC" 446.5 87.037 72.155 0.859 0.841 NA
"91" "Scleria.iostephana_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "KAPPA" 737 51.852 91.165 0.32 0.352 NA
"92" "Scleria.iostephana_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "BOYCE" 464 81.481 73.762 0.985 0.779 NA
"93" "Scleria.iostephana_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "TSS" 464 79.63 75.234 0.55 0.566 NA
"94" "Scleria.iostephana_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "ROC" 473.5 79.63 76.975 0.802 0.864 NA
"95" "Scleria.iostephana_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "KAPPA" 756 42.593 92.771 0.295 0.291 NA
"96" "Scleria.iostephana_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "BOYCE" 463 79.63 75.234 0.9 0.854 NA
"97" "Scleria.iostephana_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "TSS" 140 83.333 87.149 0.705 0.328 NA
"98" "Scleria.iostephana_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "ROC" 145.5 83.333 87.416 0.937 0.69 NA
"99" "Scleria.iostephana_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "KAPPA" 735 66.667 99.598 0.761 0.291 NA
"100" "Scleria.iostephana_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "BOYCE" 860 62.963 99.866 0.75 0.407 NA
"101" "Scleria.iostephana_PA1_RUN5_RF" "PA1" "RUN5" "RF" "TSS" 396 100 100 1 0.154 NA
"102" "Scleria.iostephana_PA1_RUN5_RF" "PA1" "RUN5" "RF" "ROC" 396 100 100 1 0.807 NA
"103" "Scleria.iostephana_PA1_RUN5_RF" "PA1" "RUN5" "RF" "KAPPA" 396 100 100 1 0.254 NA
"104" "Scleria.iostephana_PA1_RUN5_RF" "PA1" "RUN5" "RF" "BOYCE" 357 100 99.866 1 0.676 NA
"105" "Scleria.iostephana_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "TSS" 514 98.148 97.59 0.957 0.342 NA
"106" "Scleria.iostephana_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "ROC" 512.5 98.148 97.59 0.995 0.836 NA
"107" "Scleria.iostephana_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "KAPPA" 594 92.593 98.795 0.885 0.267 NA
"108" "Scleria.iostephana_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "BOYCE" 491 98.148 97.323 0.962 0.741 NA
"109" "Scleria.iostephana_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "TSS" 758 92.593 89.29 0.819 0.317 NA
"110" "Scleria.iostephana_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "ROC" 759 92.593 89.29 0.924 0.662 NA
"111" "Scleria.iostephana_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "KAPPA" 758 92.593 89.29 0.495 0.185 NA
"112" "Scleria.iostephana_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "BOYCE" 753 92.593 89.29 0.774 0.571 NA
"113" "Scleria.iostephana_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "TSS" 535 87.037 83.133 0.702 0.28 NA
"114" "Scleria.iostephana_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "ROC" 538.5 87.037 83.266 0.899 0.644 NA
"115" "Scleria.iostephana_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "KAPPA" 707 72.222 91.834 0.459 0.152 NA
"116" "Scleria.iostephana_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "BOYCE" 536 87.037 83.133 0.945 0.536 NA
"117" "Scleria.iostephana_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "TSS" 547 83.333 84.471 0.681 0.296 NA
"118" "Scleria.iostephana_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "ROC" 548 83.333 84.739 0.851 0.634 NA
"119" "Scleria.iostephana_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "KAPPA" 577 81.481 86.212 0.376 0.178 NA
"120" "Scleria.iostephana_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "BOYCE" 528 83.333 82.999 0.851 0.611 NA
"121" "Scleria.iostephana_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "TSS" 181 76.119 86.938 0.631 NA NA
"122" "Scleria.iostephana_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "ROC" 183 76.119 86.938 0.901 NA NA
"123" "Scleria.iostephana_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "KAPPA" 792 53.731 99.572 0.656 NA NA
"124" "Scleria.iostephana_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "BOYCE" 639 58.209 98.394 0.914 NA NA
"125" "Scleria.iostephana_PA1_allRun_RF" "PA1" "allRun" "RF" "TSS" 363 100 99.893 0.999 NA NA
"126" "Scleria.iostephana_PA1_allRun_RF" "PA1" "allRun" "RF" "ROC" 401 100 100 1 NA NA
"127" "Scleria.iostephana_PA1_allRun_RF" "PA1" "allRun" "RF" "KAPPA" 363 100 99.893 0.992 NA NA
"128" "Scleria.iostephana_PA1_allRun_RF" "PA1" "allRun" "RF" "BOYCE" 354 100 99.893 1 NA NA
"129" "Scleria.iostephana_PA1_allRun_GBM" "PA1" "allRun" "GBM" "TSS" 540 95.522 96.681 0.922 NA NA
"130" "Scleria.iostephana_PA1_allRun_GBM" "PA1" "allRun" "GBM" "ROC" 540.5 95.522 96.681 0.991 NA NA
"131" "Scleria.iostephana_PA1_allRun_GBM" "PA1" "allRun" "GBM" "KAPPA" 609 86.567 98.287 0.816 NA NA
"132" "Scleria.iostephana_PA1_allRun_GBM" "PA1" "allRun" "GBM" "BOYCE" 499 95.522 95.289 0.971 NA NA
"133" "Scleria.iostephana_PA1_allRun_ANN" "PA1" "allRun" "ANN" "TSS" 365.5 85.075 84.154 0.692 NA NA
"134" "Scleria.iostephana_PA1_allRun_ANN" "PA1" "allRun" "ANN" "ROC" 364.5 85.075 84.154 0.896 NA NA
"135" "Scleria.iostephana_PA1_allRun_ANN" "PA1" "allRun" "ANN" "KAPPA" 828 56.716 94.004 0.427 NA NA
"136" "Scleria.iostephana_PA1_allRun_ANN" "PA1" "allRun" "ANN" "BOYCE" 593 80.597 86.617 0.695 NA NA
"137" "Scleria.iostephana_PA1_allRun_GLM" "PA1" "allRun" "GLM" "TSS" 495 82.09 78.48 0.606 NA NA
"138" "Scleria.iostephana_PA1_allRun_GLM" "PA1" "allRun" "GLM" "ROC" 523 80.597 80.407 0.868 NA NA
