"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"71" "Scleria.lingulata_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "KAPPA" 629 61.745 83.455 0.396 0.3 NA
"72" "Scleria.lingulata_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "BOYCE" 463 81.208 68.521 0.983 0.779 NA
"73" "Scleria.lingulata_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "TSS" 402 79.866 81.259 0.611 0.349 NA
"74" "Scleria.lingulata_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "ROC" 408.5 79.866 81.698 0.895 0.75 NA
"75" "Scleria.lingulata_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "KAPPA" 634 58.389 96.486 0.613 0.265 NA
"76" "Scleria.lingulata_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "BOYCE" 435 76.51 83.895 0.987 0.687 NA
"77" "Scleria.lingulata_PA1_RUN4_RF" "PA1" "RUN4" "RF" "TSS" 405.5 100 99.854 0.999 0.293 NA
"78" "Scleria.lingulata_PA1_RUN4_RF" "PA1" "RUN4" "RF" "ROC" 407 100 99.854 1 0.791 NA
"79" "Scleria.lingulata_PA1_RUN4_RF" "PA1" "RUN4" "RF" "KAPPA" 405.5 100 99.854 0.996 0.344 NA
"80" "Scleria.lingulata_PA1_RUN4_RF" "PA1" "RUN4" "RF" "BOYCE" 386 100 99.854 1 0.811 NA
"81" "Scleria.lingulata_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "TSS" 464 93.289 81.991 0.754 0.421 NA
"82" "Scleria.lingulata_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "ROC" 460.5 93.96 81.845 0.945 0.775 NA
"83" "Scleria.lingulata_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "KAPPA" 613 76.51 92.533 0.658 0.338 NA
"84" "Scleria.lingulata_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "BOYCE" 469 93.289 82.43 0.991 0.901 NA
"85" "Scleria.lingulata_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "TSS" 646.5 72.483 72.621 0.451 0.374 NA
"86" "Scleria.lingulata_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "ROC" 646.5 72.483 72.621 0.743 0.668 NA
"87" "Scleria.lingulata_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "KAPPA" 646.5 72.483 72.621 0.326 0.275 NA
"88" "Scleria.lingulata_PA1_RUN4_ANN" "PA1" "RUN4" "ANN" "BOYCE" 619 72.483 72.328 0.757 0.01 NA
"89" "Scleria.lingulata_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "TSS" 503 80.537 73.06 0.537 0.455 NA
"90" "Scleria.lingulata_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "ROC" 511.5 80.537 73.499 0.828 0.747 NA
"91" "Scleria.lingulata_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "KAPPA" 604 70.47 80.966 0.422 0.292 NA
"92" "Scleria.lingulata_PA1_RUN4_GLM" "PA1" "RUN4" "GLM" "BOYCE" 516 78.523 73.939 0.976 0.878 NA
"93" "Scleria.lingulata_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "TSS" 415 83.893 61.786 0.46 0.439 NA
"94" "Scleria.lingulata_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "ROC" 418 83.893 62.372 0.802 0.769 NA
"95" "Scleria.lingulata_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "KAPPA" 645 57.047 85.944 0.397 0.325 NA
"96" "Scleria.lingulata_PA1_RUN4_GAM" "PA1" "RUN4" "GAM" "BOYCE" 601 60.403 82.43 0.968 0.927 NA
"97" "Scleria.lingulata_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "TSS" 292 85.235 77.16 0.625 0.322 NA
"98" "Scleria.lingulata_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "ROC" 366.5 79.195 83.455 0.907 0.738 NA
"99" "Scleria.lingulata_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "KAPPA" 714 55.705 97.657 0.618 0.228 NA
"100" "Scleria.lingulata_PA1_RUN5_MAXENT" "PA1" "RUN5" "MAXENT" "BOYCE" 525 68.456 91.947 0.93 0.754 NA
"101" "Scleria.lingulata_PA1_RUN5_RF" "PA1" "RUN5" "RF" "TSS" 394 100 99.854 0.999 0.266 NA
"102" "Scleria.lingulata_PA1_RUN5_RF" "PA1" "RUN5" "RF" "ROC" 391 100 99.854 1 0.767 NA
"103" "Scleria.lingulata_PA1_RUN5_RF" "PA1" "RUN5" "RF" "KAPPA" 394 100 99.854 0.996 0.316 NA
