"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"106" "Scleria.greigiifolia_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "ROC" 493.5 100 95.06 0.987 0.885 NA
"107" "Scleria.greigiifolia_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "KAPPA" 597 77.551 98.131 0.736 0.468 NA
"108" "Scleria.greigiifolia_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "BOYCE" 459 100 93.591 0.96 0.881 NA
"109" "Scleria.greigiifolia_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "TSS" 675 79.592 85.18 0.649 0.412 NA
"110" "Scleria.greigiifolia_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "ROC" 677 79.592 85.314 0.866 0.738 NA
"111" "Scleria.greigiifolia_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "KAPPA" 725 61.224 92.123 0.386 0.323 NA
"112" "Scleria.greigiifolia_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "BOYCE" 635 79.592 83.044 0.784 0.114 NA
"113" "Scleria.greigiifolia_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "TSS" 449 87.755 67.824 0.556 0.496 NA
"114" "Scleria.greigiifolia_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "ROC" 457.5 87.755 68.224 0.844 0.817 NA
"115" "Scleria.greigiifolia_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "KAPPA" 790 40.816 93.725 0.298 0.295 NA
"116" "Scleria.greigiifolia_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "BOYCE" 657 63.265 83.578 0.933 0.528 NA
"117" "Scleria.greigiifolia_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "TSS" 513 73.469 71.429 0.449 0.335 NA
"118" "Scleria.greigiifolia_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "ROC" 519 73.469 71.963 0.784 0.768 NA
"119" "Scleria.greigiifolia_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "KAPPA" 788 28.571 95.461 0.243 0.26 NA
"120" "Scleria.greigiifolia_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "BOYCE" 481 73.469 69.292 0.977 0.775 NA
"121" "Scleria.greigiifolia_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "TSS" 502 72.131 89.103 0.613 NA NA
"122" "Scleria.greigiifolia_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "ROC" 452 75.41 86.538 0.886 NA NA
"123" "Scleria.greigiifolia_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "KAPPA" 719 47.541 98.397 0.528 NA NA
"124" "Scleria.greigiifolia_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "BOYCE" 452 75.41 86.538 0.966 NA NA
"125" "Scleria.greigiifolia_PA1_allRun_RF" "PA1" "allRun" "RF" "TSS" 327 100 100 1 NA NA
"126" "Scleria.greigiifolia_PA1_allRun_RF" "PA1" "allRun" "RF" "ROC" 327 100 100 1 NA NA
"127" "Scleria.greigiifolia_PA1_allRun_RF" "PA1" "allRun" "RF" "KAPPA" 327 100 100 1 NA NA
"128" "Scleria.greigiifolia_PA1_allRun_RF" "PA1" "allRun" "RF" "BOYCE" 305 100 100 1 NA NA
"129" "Scleria.greigiifolia_PA1_allRun_GBM" "PA1" "allRun" "GBM" "TSS" 444 100 90.064 0.905 NA NA
"130" "Scleria.greigiifolia_PA1_allRun_GBM" "PA1" "allRun" "GBM" "ROC" 445 100 90.491 0.98 NA NA
"131" "Scleria.greigiifolia_PA1_allRun_GBM" "PA1" "allRun" "GBM" "KAPPA" 601 78.689 96.902 0.673 NA NA
"132" "Scleria.greigiifolia_PA1_allRun_GBM" "PA1" "allRun" "GBM" "BOYCE" 441 100 89.957 0.979 NA NA
"133" "Scleria.greigiifolia_PA1_allRun_ANN" "PA1" "allRun" "ANN" "TSS" 467 91.803 78.953 0.708 NA NA
"134" "Scleria.greigiifolia_PA1_allRun_ANN" "PA1" "allRun" "ANN" "ROC" 500 91.803 79.06 0.888 NA NA
"135" "Scleria.greigiifolia_PA1_allRun_ANN" "PA1" "allRun" "ANN" "KAPPA" 849.5 57.377 95.726 0.48 NA NA
"136" "Scleria.greigiifolia_PA1_allRun_ANN" "PA1" "allRun" "ANN" "BOYCE" 739 77.049 90.598 0.647 NA NA
"137" "Scleria.greigiifolia_PA1_allRun_GLM" "PA1" "allRun" "GLM" "TSS" 578 77.049 78.312 0.554 NA NA
"138" "Scleria.greigiifolia_PA1_allRun_GLM" "PA1" "allRun" "GLM" "ROC" 551.5 80.328 75.214 0.845 NA NA
"139" "Scleria.greigiifolia_PA1_allRun_GLM" "PA1" "allRun" "GLM" "KAPPA" 794 39.344 94.444 0.303 NA NA
"140" "Scleria.greigiifolia_PA1_allRun_GLM" "PA1" "allRun" "GLM" "BOYCE" 537 80.328 74.466 0.931 NA NA
"141" "Scleria.greigiifolia_PA1_allRun_GAM" "PA1" "allRun" "GAM" "TSS" 602 62.295 82.158 0.449 NA NA
"142" "Scleria.greigiifolia_PA1_allRun_GAM" "PA1" "allRun" "GAM" "ROC" 605 62.295 83.013 0.788 NA NA
"143" "Scleria.greigiifolia_PA1_allRun_GAM" "PA1" "allRun" "GAM" "KAPPA" 622 59.016 84.936 0.236 NA NA
"144" "Scleria.greigiifolia_PA1_allRun_GAM" "PA1" "allRun" "GAM" "BOYCE" 577 63.934 79.915 0.966 NA NA
"145" "Scleria.greigiifolia_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "TSS" 503 75.51 91.521 0.67 0.298 NA
"146" "Scleria.greigiifolia_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "ROC" 512.5 75.51 91.925 0.918 0.779 NA
"147" "Scleria.greigiifolia_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "KAPPA" 714 51.02 98.116 0.55 0.274 NA
"148" "Scleria.greigiifolia_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "BOYCE" 462 77.551 88.291 0.929 0.7 NA
"149" "Scleria.greigiifolia_PA2_RUN1_RF" "PA2" "RUN1" "RF" "TSS" 316.5 100 100 1 0.323 NA
"150" "Scleria.greigiifolia_PA2_RUN1_RF" "PA2" "RUN1" "RF" "ROC" 318 100 100 1 0.838 NA
"151" "Scleria.greigiifolia_PA2_RUN1_RF" "PA2" "RUN1" "RF" "KAPPA" 316.5 100 100 1 0.421 NA
"152" "Scleria.greigiifolia_PA2_RUN1_RF" "PA2" "RUN1" "RF" "BOYCE" 276 100 100 1 0.593 NA
"153" "Scleria.greigiifolia_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "TSS" 471 100 93.54 0.935 0.43 NA
"154" "Scleria.greigiifolia_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "ROC" 472 100 93.54 0.987 0.825 NA
"155" "Scleria.greigiifolia_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "KAPPA" 631 75.51 98.116 0.722 0.423 NA
"156" "Scleria.greigiifolia_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "BOYCE" 468 100 93.54 0.99 0.797 NA
"157" "Scleria.greigiifolia_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "TSS" 463 77.551 79.139 0.567 0.336 NA
"158" "Scleria.greigiifolia_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "ROC" 465.5 77.551 79.273 0.81 0.764 NA
"159" "Scleria.greigiifolia_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "KAPPA" 737 59.184 87.887 0.282 0.252 NA
"160" "Scleria.greigiifolia_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "BOYCE" 721 59.184 87.887 0.812 0.305 NA
"161" "Scleria.greigiifolia_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "TSS" 511 83.673 72.678 0.564 0.36 NA
"162" "Scleria.greigiifolia_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "ROC" 513 83.673 72.813 0.847 0.763 NA
"163" "Scleria.greigiifolia_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "KAPPA" 677 65.306 87.214 0.301 0.202 NA
"164" "Scleria.greigiifolia_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "BOYCE" 626 69.388 82.1 0.941 0.648 NA
"165" "Scleria.greigiifolia_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "TSS" 544 67.347 75.774 0.433 0.392 NA
"166" "Scleria.greigiifolia_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "ROC" 546 67.347 76.043 0.786 0.764 NA
"167" "Scleria.greigiifolia_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "KAPPA" 797 32.653 95.559 0.29 0.123 NA
"168" "Scleria.greigiifolia_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "BOYCE" 544 67.347 75.908 0.97 0.624 NA
"169" "Scleria.greigiifolia_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "TSS" 513 71.429 91.521 0.629 0.358 NA
"170" "Scleria.greigiifolia_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "ROC" 198.5 87.755 75.505 0.898 0.762 NA
"171" "Scleria.greigiifolia_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "KAPPA" 563 69.388 93.405 0.474 0.29 NA
"172" "Scleria.greigiifolia_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "BOYCE" 901 14.286 100 0.829 0.751 NA
"173" "Scleria.greigiifolia_PA2_RUN2_RF" "PA2" "RUN2" "RF" "TSS" 347.5 100 100 1 0.167 NA
"174" "Scleria.greigiifolia_PA2_RUN2_RF" "PA2" "RUN2" "RF" "ROC" 348 100 100 1 0.855 NA
"175" "Scleria.greigiifolia_PA2_RUN2_RF" "PA2" "RUN2" "RF" "KAPPA" 347.5 100 100 1 0.273 NA
"176" "Scleria.greigiifolia_PA2_RUN2_RF" "PA2" "RUN2" "RF" "BOYCE" 330 100 100 1 0.845 NA
"177" "Scleria.greigiifolia_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "TSS" 491 97.959 93.54 0.915 0.462 NA
"178" "Scleria.greigiifolia_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "ROC" 496.5 97.959 93.809 0.981 0.841 NA
"179" "Scleria.greigiifolia_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "KAPPA" 660 65.306 98.385 0.669 0.355 NA
"180" "Scleria.greigiifolia_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "BOYCE" 461 97.959 93.001 0.946 0.733 NA
"181" "Scleria.greigiifolia_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "TSS" 519 97.959 68.506 0.665 0.392 NA
"182" "Scleria.greigiifolia_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "ROC" 584.5 93.878 74.966 0.888 0.727 NA
"183" "Scleria.greigiifolia_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "KAPPA" 770 61.224 90.31 0.345 0.17 NA
"184" "Scleria.greigiifolia_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "BOYCE" 474 97.959 68.102 0.919 0.47 NA
"185" "Scleria.greigiifolia_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "TSS" 488 83.673 73.89 0.576 0.374 NA
"186" "Scleria.greigiifolia_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "ROC" 506 81.633 76.043 0.852 0.793 NA
"187" "Scleria.greigiifolia_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "KAPPA" 761 48.98 92.598 0.323 0.245 NA
"188" "Scleria.greigiifolia_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "BOYCE" 570 71.429 80.081 0.972 0.814 NA
"189" "Scleria.greigiifolia_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "TSS" 410 87.755 63.392 0.513 0.194 NA
"190" "Scleria.greigiifolia_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "ROC" 411 87.755 63.526 0.819 0.655 NA
"191" "Scleria.greigiifolia_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "KAPPA" 745 44.898 92.194 0.286 0.103 NA
"192" "Scleria.greigiifolia_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "BOYCE" 591 65.306 82.234 0.971 0.681 NA
